constructorId,name,nationality_x,qualifyId,driverId,position,q1,q2,q3,driverRef,code,forename,surname,dob,nationality_y
16,BAR,British,4027,18,7,1:22.301,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4030,35,10,1:22.717,\N,\N,villeneuve,VIL,Jacques,Villeneuve,1971-04-09,Canadian
16,BAR,British,4051,18,11,1:12.695,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4052,35,12,1:13.050,\N,\N,villeneuve,VIL,Jacques,Villeneuve,1971-04-09,Canadian
16,BAR,British,4069,18,9,1:33.474,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4073,11,13,1:33.924,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4084,18,4,1:24.998,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4087,11,7,1:25.851,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4106,18,6,1:34.221,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4120,11,20,\N,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4125,11,5,1:30.827,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4126,18,6,1:30.856,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4141,18,1,1:19.753,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4147,11,7,1:20.913,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4163,11,3,1:15.809,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4174,18,14,1:17.575,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4183,18,3,1:14.396,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4188,11,8,1:14.827,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4202,11,2,1:28.986,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4205,18,5,1:29.245,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4222,18,2,1:12.341,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4237,11,17,1:17.004,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4243,11,3,1:10.601,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4244,18,4,1:10.820,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4264,18,4,1:13.995,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4267,11,7,1:14.240,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4283,18,3,1:18.580,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4289,11,9,1:19.688,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4303,18,3,1:13.674,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4309,11,9,1:14.287,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4323,11,3,1:19.693,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4324,18,4,1:19.700,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4352,18,12,2:00.237,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4355,11,15,2:01.813,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4363,18,3,1:34.295,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4369,11,9,1:34.993,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4384,11,4,1:34.897,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4385,18,5,1:35.157,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4405,18,5,1:11.092,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4406,11,6,1:11.120,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4428,18,8,1:41.512,1:30.616,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4439,11,19,\N,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4449,18,9,1:33.616,1:36.216,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4455,19,15,1:34.866,1:37.024,\N,davidson,DAV,Anthony,Davidson,1979-04-18,British
16,BAR,British,4471,18,11,1:30.957,1:33.391,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4473,11,13,1:31.113,1:34.450,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,4483,18,3,1:20.464,1:23.641,\N,button,BUT,Jenson,Button,1980-01-19,British
16,BAR,British,4486,11,6,1:20.851,1:23.807,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
16,BAR,British,7299,18,20,\N,\N,\N,button,BUT,Jenson,Button,1980-01-19,British
17,Jordan,Irish,1155,33,17,1:35.047,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1157,39,19,1:36.192,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1175,39,17,1:18.664,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1176,33,18,1:19.034,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1195,33,17,1:13.462,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1197,39,19,1:13.776,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1215,39,17,1:17.857,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1217,33,19,1:18.047,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1235,39,17,1:23.583,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1238,33,20,\N,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1256,33,18,1:18.599,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1258,39,20,\N,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1276,39,18,1:25.057,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1278,33,20,\N,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1293,33,15,1:30.710,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1297,39,19,\N,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1315,33,17,1:24.666,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1317,39,19,1:25.859,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1337,33,19,1:51.498,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1338,39,20,1:51.675,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1351,33,13,1:13.387,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1355,39,17,1:14.520,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1369,39,11,1:48.718,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1378,33,20,\N,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1393,39,15,1:36.707,\N,\N,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian
17,Jordan,Irish,1397,33,19,1:39.233,\N,\N,monteiro,TMO,Tiago,Monteiro,1976-07-24,Portuguese
17,Jordan,Irish,1415,2,17,1:22.301,\N,\N,heidfeld,HEI,Nick,Heidfeld,1977-05-10,German
17,Jordan,Irish,1416,45,18,1:23.239,\N,\N,pantano,\N,Giorgio,Pantano,1979-02-04,Italian
17,Jordan,Irish,1432,21,14,1:38.416,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,1438,52,20,1:40.910,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,1447,21,9,1:37.536,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,1453,11,15,1:38.141,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
17,Jordan,Irish,1467,11,7,1:33.090,\N,\N,sato,SAT,Takuma,Sato,1977-01-28,Japanese
17,Jordan,Irish,1468,21,8,1:33.276,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,1488,15,8,1:12.605,\N,\N,trulli,TRU,Jarno,Trulli,1974-07-13,Italian
17,Jordan,Irish,1489,55,9,1:12.607,\N,\N,alesi,\N,Jean,Alesi,1964-06-11,French
17,Jordan,Irish,1507,49,5,1:31.359,\N,\N,frentzen,\N,Heinz-Harald,Frentzen,1967-05-18,German
17,Jordan,Irish,1508,15,6,1:31.504,\N,\N,trulli,TRU,Jarno,Trulli,1974-07-13,Italian
17,Jordan,Irish,1530,49,6,1:25.892,\N,\N,frentzen,\N,Heinz-Harald,Frentzen,1967-05-18,German
17,Jordan,Irish,1532,15,8,1:26.002,\N,\N,trulli,TRU,Jarno,Trulli,1974-07-13,Italian
17,Jordan,Irish,1548,49,2,1:25.706,\N,\N,frentzen,\N,Heinz-Harald,Frentzen,1967-05-18,German
17,Jordan,Irish,1557,15,11,1:27.164,\N,\N,trulli,TRU,Jarno,Trulli,1974-07-13,Italian
17,Jordan,Irish,1576,49,8,1:37.243,\N,\N,frentzen,\N,Heinz-Harald,Frentzen,1967-05-18,German
17,Jordan,Irish,1583,15,15,1:37.679,\N,\N,trulli,TRU,Jarno,Trulli,1974-07-13,Italian
17,Jordan,Irish,1595,49,5,1:32.276,\N,\N,frentzen,\N,Heinz-Harald,Frentzen,1967-05-18,German
17,Jordan,Irish,1599,71,9,1:32.695,\N,\N,damon_hill,\N,Damon,Hill,1960-09-17,British
17,Jordan,Irish,1619,71,7,1:17.884,\N,\N,damon_hill,\N,Damon,Hill,1960-09-17,British
17,Jordan,Irish,1620,49,8,1:17.902,\N,\N,frentzen,\N,Heinz-Harald,Frentzen,1967-05-18,German
17,Jordan,Irish,1640,49,7,1:27.613,\N,\N,frentzen,\N,Heinz-Harald,Frentzen,1967-05-18,German
17,Jordan,Irish,1641,71,8,1:27.708,\N,\N,damon_hill,\N,Damon,Hill,1960-09-17,British
17,Jordan,Irish,1664,23,9,1:32.392,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1665,71,10,1:32.399,\N,\N,damon_hill,\N,Damon,Hill,1960-09-17,British
17,Jordan,Irish,1685,23,8,1:18.735,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1688,71,11,1:18.988,\N,\N,damon_hill,\N,Damon,Hill,1960-09-17,British
17,Jordan,Irish,1704,23,5,1:26.827,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1708,71,9,1:27.483,\N,\N,damon_hill,\N,Damon,Hill,1960-09-17,British
17,Jordan,Irish,1728,71,7,1:24.542,\N,\N,damon_hill,\N,Damon,Hill,1960-09-17,British
17,Jordan,Irish,1742,23,21,\N,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1752,23,9,1:31.917,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1758,71,15,1:32.718,\N,\N,damon_hill,\N,Damon,Hill,1960-09-17,British
17,Jordan,Irish,1769,23,4,1:42.994,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1770,71,5,1:43.183,\N,\N,damon_hill,\N,Damon,Hill,1960-09-17,British
17,Jordan,Irish,1789,71,3,1:49.728,\N,\N,damon_hill,\N,Damon,Hill,1960-09-17,British
17,Jordan,Irish,1794,23,8,1:50.501,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1820,23,12,1:33.130,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1822,21,14,1:33.552,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,1837,21,7,1:16.912,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,1840,23,10,1:17.175,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1858,23,6,1:26.218,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1861,21,9,1:26.619,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,1879,23,5,1:24.081,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1880,21,6,1:24.596,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,1900,21,4,1:18.665,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,1902,23,6,1:18.943,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1926,21,8,1:18.385,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,1927,23,9,1:18.423,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1946,21,6,1:18.750,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,1947,23,7,1:18.869,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1965,23,3,1:14.755,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1973,21,11,1:15.453,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,1989,23,5,1:22.277,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,1994,21,10,1:22.371,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,2008,21,2,1:41.896,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,2013,23,7,1:42.498,\N,\N,ralf_schumacher,SCH,Ralf,Schumacher,1975-06-30,German
17,Jordan,Irish,2036,22,8,1:34.474,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2047,84,19,1:36.286,\N,\N,brundle,\N,Martin,Brundle,1959-06-01,British
17,Jordan,Irish,2050,22,2,1:19.092,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2054,84,6,1:19.519,\N,\N,brundle,\N,Martin,Brundle,1959-06-01,British
17,Jordan,Irish,2076,22,6,1:31.404,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2085,84,15,1:32.696,\N,\N,brundle,\N,Martin,Brundle,1959-06-01,British
17,Jordan,Irish,2097,22,5,1:20.818,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2103,84,11,1:21.177,\N,\N,brundle,\N,Martin,Brundle,1959-06-01,British
17,Jordan,Irish,2121,22,9,1:28.632,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2139,22,6,1:21.504,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2149,84,16,1:22.519,\N,\N,brundle,\N,Martin,Brundle,1959-06-01,British
17,Jordan,Irish,2162,22,7,1:22.379,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2170,84,15,1:23.438,\N,\N,brundle,\N,Martin,Brundle,1959-06-01,British
17,Jordan,Irish,2183,56,8,1:21.749,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2191,22,16,1:22.975,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2205,56,4,1:54.381,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2211,22,10,1:56.114,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2234,56,7,1:28.516,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2237,22,10,1:29.551,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2259,56,6,1:23.352,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2261,22,8,1:23.705,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2288,56,9,1:24.857,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2290,22,11,1:25.081,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2313,56,8,1:29.021,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2314,22,9,1:29.171,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2334,22,5,1:18.810,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2340,56,11,1:19.845,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2360,56,7,1:30.083,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2362,22,9,1:30.354,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2382,22,5,1:45.765,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2383,56,6,1:45.846,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2408,56,7,1:19.499,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2415,22,14,1:20.902,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2432,56,7,1:57.001,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2437,22,12,1:58.293,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2455,22,6,1:25.919,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2461,56,12,1:27.271,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2481,22,8,1:22.538,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2483,56,10,1:22.831,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2502,56,5,1:20.488,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2508,22,11,1:21.211,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2527,56,6,1:15.354,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2532,22,11,1:15.774,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2552,56,7,1:39.621,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2555,22,10,1:40.381,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2576,22,7,\N,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2578,56,9,\N,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2607,22,14,1:18.414,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2609,56,16,1:18.751,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2627,22,8,1:12.409,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2639,88,20,1:13.932,\N,\N,suzuki,\N,Aguri,Suzuki,1960-09-08,Japanese
17,Jordan,Irish,2666,110,21,1:25.234,\N,\N,cesaris,\N,Andrea,de Cesaris,1959-05-31,Italian
17,Jordan,Irish,2673,22,28,\N,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2678,22,5,1:23.594,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2686,56,13,1:24.930,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2705,22,6,1:27.554,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2707,56,8,1:27.780,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2731,56,6,1:17.441,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2732,22,7,1:17.482,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2757,22,6,1:26.271,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2763,56,12,1:27.065,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2787,56,10,1:45.911,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2788,22,11,1:45.939,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2810,56,7,1:20.698,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2813,22,10,1:20.952,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2830,22,1,2:21.163,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2833,56,4,2:22.074,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2864,56,9,1:25.568,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2871,22,16,1:25.946,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2889,22,8,1:21.796,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2894,56,13,1:22.294,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2912,22,5,1:23.455,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2917,56,10,1:24.157,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2939,56,6,1:37.880,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,2943,22,10,1:38.533,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2964,22,5,1:17.537,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
17,Jordan,Irish,2965,56,6,1:17.667,\N,\N,irvine,\N,Eddie,Irvine,1965-11-10,British
17,Jordan,Irish,3794,21,13,1:29.344,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,3798,52,17,1:31.242,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,3809,21,8,1:14.191,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,3817,52,16,1:15.240,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,3838,21,17,1:24.317,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,3840,52,19,1:26.357,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,3856,52,15,1:20.215,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,3858,21,17,1:20.976,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,3870,21,9,1:10.105,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,3877,52,16,1:11.505,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,3893,21,12,1:16.967,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,3897,52,16,1:17.452,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,3916,21,16,1:18.036,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,3919,52,19,1:18.692,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,3933,21,13,1:33.553,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,3934,52,14,1:33.827,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,3957,21,17,1:18.431,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,3958,52,18,1:18.514,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,3975,21,15,1:23.574,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,3977,52,17,1:24.385,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,3992,21,12,1:16.831,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,3998,52,18,1:18.341,\N,\N,firman,\N,Ralph,Firman,1975-05-20,Irish
17,Jordan,Irish,4013,21,13,1:23.726,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,4019,47,19,1:26.678,\N,\N,baumgartner,\N,Zsolt,Baumgartner,1981-01-01,Hungarian
17,Jordan,Irish,4033,21,13,1:22.992,\N,\N,fisichella,FIS,Giancarlo,Fisichella,1973-01-14,Italian
17,Jordan,Irish,4038,47,18,1:25.881,\N,\N,baumgartner,\N,Zsolt,Baumgartner,1981-01-01,Hungarian
